,click_through_rate,conversion_rate,view_time,cost_per_click,ROI,hour_of_day,day_of_week,day_of_month,month,is_month_start,is_month_end,is_weekend,time_of_day,is_holiday,age_group_encoded,engagement_level_encoded,device_type_Mobile,device_type_Tablet,location_Germany,location_India,location_UK,location_USA,gender_Male,content_type_Text,content_type_Video,ad_topic_Electronics,ad_topic_Fashion,ad_topic_Health,ad_topic_Travel,ad_target_audience_Fitness Lovers,ad_target_audience_Tech Enthusiasts,ad_target_audience_Travel Lovers,ad_target_audience_Young Adults
164,0.1341401356997089,0.0749,31,0.99,1.01,9,3,3,4,1,0,0,1,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
165,0.0807628638918086,0.0184,17,1.1,0.14,21,4,25,4,0,1,0,3,0,4,15,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
166,0.0523195892362774,0.0903,35,0.12,3.94,21,1,4,2,1,0,0,3,0,4,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0
167,0.0897660698015637,0.068,33,0.19,3.21,12,2,16,7,0,0,0,2,0,3,15,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
168,0.093574623451369,0.0732,39,1.45,0.47,0,3,17,7,0,0,0,0,0,1,15,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
169,0.1249066029288638,0.0765,14,0.49,1.95,22,2,23,4,0,0,0,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
170,0.063649132784293,0.0446,58,0.77,0.37,19,1,19,8,0,0,0,3,0,3,5,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
171,0.0177759861757389,0.0737,20,1.49,0.09,21,2,25,6,0,1,0,3,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
172,0.1061006330699879,0.1155,12,1.03,1.19,4,6,23,11,0,0,1,0,0,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
173,0.0627957279050578,0.0635,28,0.61,0.65,9,1,18,3,0,0,0,1,0,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
174,0.1387883111194582,0.1265,11,1.44,1.22,8,2,15,1,0,0,0,1,0,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
175,0.139096297341575,0.0657,35,0.25,3.66,6,5,6,12,1,0,1,1,0,1,50,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
176,0.0611098969216978,0.0901,51,0.91,0.61,8,5,12,7,0,0,1,1,0,2,50,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
177,0.0888151153874506,0.0982,52,0.25,3.49,1,3,9,10,0,0,0,0,0,1,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
178,0.1330402695483449,0.1111,35,1.11,1.33,6,3,9,10,0,0,0,1,0,3,50,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0
179,0.1275823159366705,0.083,11,1.17,0.91,13,2,9,7,0,0,0,2,0,0,15,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
180,0.0824646114602432,0.0749,54,1.07,0.58,23,3,11,12,0,0,0,3,0,1,5,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
181,0.0625545468127195,0.0785,28,0.45,1.09,4,6,2,11,1,0,1,0,0,1,50,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
182,0.0867743610409931,0.0298,25,1.23,0.21,10,0,15,12,0,0,0,1,0,1,5,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
183,0.1329650551722546,0.0682,32,1.19,0.76,13,3,16,10,0,0,0,2,0,4,5,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
184,0.1343559762586634,0.0167,17,1.03,0.22,6,1,21,10,0,0,0,1,0,3,5,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
185,0.1438912039276647,0.0755,18,1.3,0.84,1,6,30,11,0,1,1,0,0,2,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
186,0.0371159481015568,0.1135,35,0.55,0.77,19,4,5,9,1,0,0,3,0,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
187,0.0904545749108238,0.1372,57,0.82,1.51,22,3,13,2,0,0,0,3,0,4,5,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
188,0.0746595412468216,0.0773,35,0.85,0.68,18,4,31,10,0,1,0,3,0,1,5,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
189,0.1088681777150388,0.0146,33,0.63,0.25,11,0,4,8,1,0,0,1,0,4,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
190,0.1168194008651214,0.037,35,0.49,0.88,4,1,23,9,0,0,0,0,0,4,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
191,0.1437960796829927,0.0947,48,1.13,1.21,21,0,9,6,0,0,0,3,0,1,15,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
192,0.0896410695476451,0.1325,10,0.56,2.12,11,3,6,11,1,0,0,1,0,0,15,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
193,0.1383839684329948,0.069,50,0.23,4.15,13,5,22,2,0,1,1,2,0,0,15,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
194,0.0476424976681538,0.1432,46,1.02,0.67,9,0,3,11,1,0,0,1,0,1,15,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
195,0.0559967752982289,0.0389,10,0.52,0.42,10,2,16,7,0,0,0,1,0,2,15,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
196,0.0277504888956562,0.0123,14,0.96,0.04,20,2,9,4,0,0,0,3,0,4,15,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
197,0.0199515475855487,0.0817,13,0.53,0.31,1,2,12,11,0,0,0,0,0,0,50,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
198,0.0977651188575615,0.0994,20,0.33,2.94,11,2,10,12,0,0,0,1,0,0,50,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
199,0.0242393903196186,0.1067,20,0.51,0.51,18,2,10,12,0,0,0,3,0,1,15,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
200,0.0652458653636216,0.1119,23,0.78,0.94,4,0,16,6,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
201,0.0491055334158278,0.1421,40,0.79,0.88,3,0,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
202,0.027766675570522,0.0709,24,0.89,0.22,16,0,21,4,0,0,0,2,0,4,5,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
203,0.1091261894027082,0.0756,54,1.47,0.56,6,1,9,9,0,0,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
204,0.1172376913296646,0.0836,49,0.94,1.04,22,2,28,5,0,1,0,3,0,3,15,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
205,0.0753888117082114,0.0474,60,0.2,1.79,23,2,8,1,0,0,0,3,0,0,5,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
206,0.0500107933618044,0.0164,11,0.73,0.11,10,5,6,9,1,0,1,1,0,4,15,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
207,0.1337466903089999,0.1439,22,0.71,2.71,8,4,12,12,0,0,0,1,0,0,15,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
208,0.0987587451315736,0.0901,39,1.45,0.61,1,0,28,4,0,1,0,0,0,1,5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
209,0.0698200023220382,0.1358,49,0.54,1.76,17,1,16,12,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
210,0.0374948280835828,0.0527,19,0.45,0.44,15,0,3,11,1,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
211,0.0755737455139313,0.1342,18,1.01,1.0,3,1,24,6,0,1,0,0,0,1,15,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
212,0.0276486163075476,0.0553,38,1.31,0.12,15,6,3,8,1,0,1,2,0,2,15,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
213,0.1086985572564944,0.1347,40,1.35,1.08,17,6,12,1,0,0,1,2,0,0,50,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
214,0.1200988392964268,0.1018,50,1.25,0.98,22,3,13,2,0,0,0,3,0,3,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
215,0.0950760194987438,0.1022,47,0.53,1.83,13,0,1,9,1,0,0,2,0,0,5,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
216,0.0518843219712993,0.0353,59,0.73,0.25,5,2,19,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
217,0.1406273654945722,0.0801,50,1.03,1.09,6,6,19,1,0,0,1,1,0,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
218,0.0935661012938341,0.0328,57,0.28,1.1,9,2,9,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
219,0.0321564710133333,0.0361,38,0.2,0.58,13,3,24,7,0,0,0,2,0,4,15,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
220,0.028829937864636,0.0519,58,0.53,0.28,17,5,16,8,0,0,1,2,0,3,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
221,0.1426631708382114,0.14,57,1.15,1.74,20,5,26,4,0,1,1,3,0,1,5,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
222,0.0946936114202616,0.0168,26,0.52,0.31,20,2,5,11,1,0,0,3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
223,0.0611573269994761,0.0511,20,1.31,0.24,9,2,4,6,1,0,0,1,0,2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
224,0.034951704827224,0.1421,29,0.36,1.38,3,5,28,6,0,1,1,0,0,1,5,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
225,0.1368073975260445,0.0641,59,0.92,0.95,7,3,24,4,0,1,0,1,0,2,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
226,0.0641202897148882,0.0223,20,0.53,0.27,0,3,3,7,1,0,0,0,0,1,5,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
227,0.0598056716052021,0.0821,47,0.22,2.23,9,5,6,9,1,0,1,1,0,4,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
228,0.074630211255806,0.0186,39,0.54,0.26,0,0,17,3,0,0,0,0,0,4,5,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
229,0.0243389802185917,0.0365,17,0.45,0.2,6,5,9,8,0,0,1,1,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
230,0.1238831969510857,0.0423,35,1.34,0.39,22,2,9,4,0,0,0,3,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
231,0.1002341001862611,0.0456,54,0.12,3.81,23,2,10,9,0,0,0,3,0,3,5,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
232,0.0905029730288386,0.0208,28,0.78,0.24,0,6,26,1,0,1,1,0,0,0,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
233,0.040413792057661,0.0713,49,0.44,0.65,16,5,17,5,0,0,1,2,0,2,15,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
234,0.0508913749301163,0.0918,39,0.75,0.62,1,0,24,11,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
235,0.1493832419038397,0.1186,57,0.9,1.97,7,6,23,3,0,0,1,1,0,0,50,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
236,0.1436601299347817,0.0207,49,0.32,0.93,12,6,27,7,0,1,1,2,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
237,0.1077597398740314,0.068,58,0.62,1.18,1,3,20,2,0,0,0,0,0,0,50,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
238,0.1069823233974795,0.0854,47,0.96,0.95,15,5,31,5,0,1,1,2,0,3,50,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
239,0.095089240672935,0.0352,37,0.64,0.52,2,2,9,7,0,0,0,0,0,4,50,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
240,0.1408905952688905,0.1449,58,1.17,1.74,14,2,11,6,0,0,0,2,0,1,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
241,0.1322908178458641,0.1011,60,0.54,2.48,22,2,15,10,0,0,0,3,0,0,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
242,0.1284005170189705,0.1266,31,0.84,1.94,11,2,14,5,0,0,0,1,0,0,15,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
243,0.0284390785588477,0.1221,28,0.94,0.37,22,4,7,11,1,0,0,3,0,3,15,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
244,0.061567493174618,0.0489,54,0.43,0.7,4,5,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
245,0.1250019074103388,0.1384,27,0.2,8.65,22,5,31,5,0,1,1,3,0,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
246,0.1347995413123995,0.0878,53,0.19,6.23,10,3,20,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
247,0.0982531411441158,0.0479,31,1.2,0.39,7,5,30,8,0,1,1,1,0,4,50,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
248,0.0143641231041771,0.1493,34,0.47,0.46,18,4,18,7,0,0,0,3,0,1,15,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
249,0.1209584402740179,0.0184,22,1.19,0.19,8,2,6,8,1,0,0,1,0,2,50,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
250,0.1328122125315333,0.1118,29,1.1,1.35,11,3,27,11,0,1,0,1,0,3,5,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
251,0.0411414697027084,0.0607,39,0.45,0.55,14,1,19,8,0,0,0,2,0,2,15,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
252,0.0209081629641202,0.0872,41,0.54,0.34,10,1,23,12,0,0,0,1,0,0,5,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
253,0.0486226224732158,0.0185,46,1.28,0.07,19,4,14,3,0,0,0,3,0,3,5,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
254,0.068925447726732,0.1237,45,0.49,1.74,3,3,18,9,0,0,0,0,0,2,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
255,0.1453799495765478,0.0808,52,1.37,0.86,10,0,20,1,0,0,0,1,0,4,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
256,0.0908538982288568,0.028,32,1.13,0.23,4,1,25,3,0,1,0,0,0,3,50,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
257,0.1331039434527294,0.1311,23,1.4,1.25,2,4,18,7,0,0,0,0,0,1,15,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
258,0.0421015669546828,0.108,55,0.55,0.83,15,4,30,5,0,1,0,2,0,1,15,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1
259,0.0980832668331042,0.0537,28,1.1,0.48,5,3,3,4,1,0,0,0,0,3,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0
260,0.0378251313781839,0.1142,50,0.14,3.09,14,0,6,10,1,0,0,2,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
261,0.1183664586621088,0.0632,42,1.37,0.55,4,6,23,11,0,0,1,0,0,0,50,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
262,0.0385094998575447,0.081,46,1.2,0.26,12,5,30,8,0,1,1,2,0,0,15,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
263,0.0873178071676735,0.0616,40,0.21,2.56,2,3,13,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
264,0.1224088748646842,0.0615,59,0.2,3.76,12,6,21,9,0,0,1,2,0,2,5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
265,0.1427477384101992,0.1162,28,1.38,1.2,7,5,21,6,0,0,1,1,0,4,15,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
266,0.0744162990958621,0.1287,29,0.86,1.11,19,4,11,7,0,0,0,3,0,0,15,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
267,0.0342878808458969,0.0169,54,1.21,0.05,14,2,26,3,0,1,0,2,0,2,5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
268,0.0214507717231708,0.0997,60,1.15,0.19,19,4,6,6,1,0,0,3,0,4,50,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
269,0.0492343471192289,0.1325,15,1.43,0.46,11,2,25,6,0,1,0,1,0,4,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
270,0.0776918852207125,0.138,52,0.64,1.68,10,3,17,4,0,0,0,1,0,2,5,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
271,0.0591803457816271,0.1213,29,0.17,4.22,7,1,3,6,1,0,0,1,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0
272,0.0268590381346412,0.018,42,1.4,0.03,5,5,1,11,1,0,1,0,0,0,5,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
273,0.1396459411435538,0.122,51,1.22,1.4,10,4,14,11,0,0,0,1,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
274,0.0511299521091712,0.0875,34,1.26,0.36,15,3,15,5,0,0,0,2,0,2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
275,0.1076230582476515,0.1411,20,0.87,1.75,18,6,11,5,0,0,1,3,0,0,50,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
276,0.0378949533702782,0.1253,15,0.19,2.5,11,3,10,7,0,0,0,1,0,3,50,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
277,0.0351127779659554,0.0583,20,1.09,0.19,10,0,14,7,0,0,0,1,0,3,5,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0
278,0.0986450432868624,0.1366,39,0.28,4.81,23,5,18,1,0,0,1,3,0,1,15,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
279,0.0194134165055865,0.0137,20,0.68,0.04,22,5,6,9,1,0,1,3,0,4,5,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
280,0.0170872986295781,0.0834,46,0.47,0.3,3,5,8,11,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
281,0.0719573844109013,0.1074,15,0.77,1.0,10,5,13,12,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
282,0.1474645395647303,0.0264,48,0.69,0.56,12,0,12,5,0,0,0,2,0,0,50,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
283,0.0229018706518223,0.0693,10,1.08,0.15,1,3,3,7,1,0,0,0,0,1,5,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
284,0.1012445615811198,0.1122,45,0.65,1.75,10,4,29,8,0,1,0,1,0,2,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
285,0.0708397201525098,0.0478,59,0.63,0.54,3,2,19,11,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
286,0.0631525333774587,0.0688,48,0.74,0.59,21,5,22,3,0,0,1,3,0,2,15,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
287,0.024272300675876,0.0768,14,0.32,0.58,17,6,25,5,0,1,1,2,0,1,50,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
288,0.0117068512817746,0.0977,47,1.35,0.08,15,6,11,5,0,0,1,2,0,1,5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
289,0.0610822185679288,0.0195,60,0.41,0.29,16,4,19,12,0,0,0,2,0,1,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
290,0.1029531984713015,0.1051,21,0.45,2.4,8,5,8,2,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
291,0.0471785005927571,0.0315,52,0.86,0.17,10,2,23,4,0,0,0,1,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
292,0.1013721571173298,0.114,22,0.74,1.56,6,6,20,7,0,0,1,1,0,3,15,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
293,0.0155834663255469,0.1007,35,0.86,0.18,2,4,18,4,0,0,0,0,1,3,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
294,0.0635568950515625,0.0639,58,0.27,1.5,11,0,24,2,0,1,0,1,0,2,50,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
295,0.1390348862862587,0.0953,18,0.58,2.28,6,6,13,7,0,0,1,1,0,1,15,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
296,0.139551092797421,0.1424,50,0.6,3.31,16,5,6,9,1,0,1,2,0,2,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,0.0786718456664404,0.0739,30,0.96,0.61,11,0,6,1,1,0,0,1,0,3,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0
298,0.1423950756544567,0.0918,39,0.87,1.5,8,1,8,7,0,0,0,1,0,0,15,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
299,0.1215690872615122,0.0861,55,0.16,6.54,7,0,13,10,0,0,0,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
300,0.0387890559169248,0.0952,39,0.82,0.45,16,3,13,3,0,0,0,2,0,2,15,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
301,0.026601411215174,0.1147,36,0.1,3.05,14,0,31,3,0,1,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
302,0.1146338052035866,0.1339,38,0.6,2.56,16,0,10,3,0,0,0,2,0,2,5,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
303,0.0729325597982962,0.1022,44,1.01,0.74,5,0,24,3,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
304,0.0970387460246027,0.06,55,0.36,1.62,9,6,15,6,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
305,0.0180156953849519,0.0966,56,0.91,0.19,10,1,25,2,0,1,0,1,0,1,50,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
306,0.0854229196472897,0.1151,34,1.03,0.95,3,3,3,4,1,0,0,0,0,3,50,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
307,0.028136128251696,0.1257,13,1.29,0.27,1,1,22,4,0,0,0,0,0,1,15,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
308,0.0388343708480936,0.0275,33,1.28,0.08,23,4,2,5,1,0,0,3,0,4,15,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
309,0.0853530628399011,0.0761,46,1.12,0.58,4,0,17,3,0,0,0,0,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
310,0.1284862935228497,0.0916,22,1.06,1.11,6,3,9,1,0,0,0,1,0,3,15,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
311,0.0555908197517981,0.0321,16,1.34,0.13,18,2,26,2,0,1,0,3,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
312,0.0118312186172842,0.0167,45,0.46,0.04,2,0,7,4,1,0,0,0,0,3,15,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
313,0.1059277599573562,0.0675,54,1.13,0.63,22,1,9,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
314,0.1186947875175336,0.0283,23,1.38,0.24,6,6,23,2,0,1,1,1,0,4,50,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
315,0.14263238203086,0.0314,55,1.01,0.44,16,6,8,6,0,0,1,2,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
316,0.0749162723834792,0.0273,19,0.48,0.43,18,5,15,3,0,0,1,3,0,2,50,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
317,0.1153557152952511,0.106,46,1.33,0.92,20,2,30,4,0,1,0,3,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
318,0.0846364458864606,0.0994,50,0.13,6.47,7,3,9,10,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
319,0.1135104527145989,0.0791,12,0.38,2.36,21,4,19,9,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
320,0.0959480125369087,0.0669,56,0.52,1.23,9,2,19,11,0,0,0,1,0,2,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
321,0.0139307050000296,0.1,27,0.93,0.15,6,6,16,11,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
322,0.0400961882352173,0.0902,14,0.7,0.52,10,2,30,4,0,1,0,1,0,0,5,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
323,0.0604071096412788,0.1097,49,0.9,0.74,0,5,27,12,0,1,1,0,0,0,15,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
324,0.0596855449922347,0.058,59,0.69,0.5,13,5,4,10,1,0,1,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
325,0.1391424536382628,0.1054,32,0.54,2.72,6,6,31,8,0,1,1,1,0,0,5,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
326,0.0562706032465822,0.0648,46,1.39,0.26,5,6,23,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
327,0.0542183032405429,0.0279,21,0.2,0.76,15,4,13,6,0,0,0,2,0,3,50,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
328,0.088843019618148,0.105,47,1.01,0.92,3,3,13,3,0,0,0,0,0,2,50,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
329,0.1240258588868028,0.1191,27,0.13,11.36,15,5,24,5,0,0,1,2,0,4,15,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
330,0.1409049220318108,0.1235,40,0.34,5.12,15,0,17,3,0,0,0,2,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
